policy,deadline_miss_rate,eff_pck20,ontime_pck20,mean_rank,switches,mean_eff_latency_ms
fixed_r2,0.1618642566010987,43.50897979736328,51.9116096496582,2.0,0,6.28393367210037
fixed_r8,0.8495126705653021,7.536875247955322,50.08312225341797,8.0,0,23.497615226871048
reactive,0.25709728867623605,38.943824768066406,52.42116165161133,3.7387205387205387,5659,8.754898191819485
proactive,0.1645578592947014,43.79147720336914,52.4171257019043,3.4480949849370903,91,8.135186525453435
oracle,0.1618642566010987,44.00496292114258,52.50338363647461,3.853411306042885,6646,8.73828379910262
